Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3471988,07/09/2016 16:09,03/05/2016 10:43,29215204,2950735604,0,101,1257,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471988,SRX1739346,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419553,SAMN04933140,simple,9606,Homo sapiens,GSM2141603,,,,,,,no,,,,,GEO,SRA422927,,public,999EB4D415145237E9A806C2EAEC1B99,20DD984372CD4C7DDB208E380A1E2B9D
SRR3471989,07/09/2016 16:09,03/05/2016 10:44,35006141,3535620241,0,101,1515,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471989,SRX1739347,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419552,SAMN04933141,simple,9606,Homo sapiens,GSM2141604,,,,,,,no,,,,,GEO,SRA422927,,public,F97149C2D453DE25AEC834A84A2A77BC,0470705EED742B40C79D5B09CDD32A5D
SRR3471990,07/09/2016 16:09,03/05/2016 10:46,40826734,4123500134,0,101,1763,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471990,SRX1739348,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419554,SAMN04933142,simple,9606,Homo sapiens,GSM2141605,,,,,,,no,,,,,GEO,SRA422927,,public,B275D9EE26495465607B3AADB19F9B62,D6754BB8591FC347DAA480B3EF5C50B8
SRR3471991,07/09/2016 16:09,03/05/2016 10:44,37645924,3802238324,0,101,1618,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471991,SRX1739349,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419556,SAMN04933143,simple,9606,Homo sapiens,GSM2141606,,,,,,,no,,,,,GEO,SRA422927,,public,A10F3386187D3E7CE108D117A59700AF,C5AA7CA0DA38556D5E93901527942A47
SRR3471992,07/09/2016 16:09,03/05/2016 10:44,31160977,3147258677,0,101,1372,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471992,SRX1739350,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419557,SAMN04933144,simple,9606,Homo sapiens,GSM2141607,,,,,,,no,,,,,GEO,SRA422927,,public,975B3F2867D6336555E73536B0D86072,A07D1CB92F4225501D80E3BC14914489
SRR3471993,07/09/2016 16:09,03/05/2016 10:43,28631181,2891749281,0,101,1274,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471993,SRX1739351,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419555,SAMN04933145,simple,9606,Homo sapiens,GSM2141608,,,,,,,no,,,,,GEO,SRA422927,,public,B32F09D4F8C81CA74751E218F09B089C,0E7EFCCF3266DA11B4D9DB310E4E4051
SRR3471994,07/09/2016 16:09,03/05/2016 10:46,35521278,3587649078,0,101,1565,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471994,SRX1739352,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419558,SAMN04933146,simple,9606,Homo sapiens,GSM2141609,,,,,,,no,,,,,GEO,SRA422927,,public,72303618193FD414B8B72565F7014AF8,00A8AB699187301B6A5F09B4909527F5
SRR3471995,07/09/2016 16:09,03/05/2016 10:45,39792894,4019082294,0,101,1381,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471995,SRX1739353,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419559,SAMN04933147,simple,9606,Homo sapiens,GSM2141610,,,,,,,no,,,,,GEO,SRA422927,,public,62F057B58DFB07F7F9A1410EA1DC1CC1,A22522524126C9A88F2DFBE863AEC554
SRR3471996,07/09/2016 16:09,03/05/2016 10:53,39917244,4031641644,0,101,1381,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471996,SRX1739354,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419560,SAMN04933148,simple,9606,Homo sapiens,GSM2141611,,,,,,,no,,,,,GEO,SRA422927,,public,49B9285C79115C83639DFCD6EF311FD0,62F9298E96EB4A2983E1187965A398A2
SRR3471997,07/09/2016 16:09,03/05/2016 10:49,38305153,3868820453,0,101,1325,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471997,SRX1739355,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419561,SAMN04933149,simple,9606,Homo sapiens,GSM2141612,,,,,,,no,,,,,GEO,SRA422927,,public,947377CDFD6161BAF7B1E90D942940C8,48A5824846BE4FC5EB304ACA085C3403
SRR3471998,07/09/2016 16:09,03/05/2016 10:44,38116761,3849792861,0,101,1229,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471998,SRX1739356,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419563,SAMN04933150,simple,9606,Homo sapiens,GSM2141613,,,,,,,no,,,,,GEO,SRA422927,,public,A0EC93E62278CCE877B853C51E3D93A0,167FE0A1604981CAD3C2BA7676AAAEF8
SRR3471999,07/09/2016 16:09,03/05/2016 10:46,35737185,3609455685,0,101,1163,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471999,SRX1739357,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419562,SAMN04933151,simple,9606,Homo sapiens,GSM2141614,,,,,,,no,,,,,GEO,SRA422927,,public,16EEF3E527C73A7ED4701F097D892384,782DD14383DAE80F9AAF0BB72EA684FC
SRR3472000,07/09/2016 16:09,03/05/2016 10:46,34552483,3489800783,0,101,1129,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472000,SRX1739358,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419565,SAMN04933152,simple,9606,Homo sapiens,GSM2141615,,,,,,,no,,,,,GEO,SRA422927,,public,D8C788BF39AE62C449728EA1982DFFE1,9D91F8DFE156C7E7D2B30A324126D492
SRR3472001,07/09/2016 16:09,03/05/2016 10:53,36005752,3636580952,0,101,1183,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472001,SRX1739359,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419564,SAMN04933153,simple,9606,Homo sapiens,GSM2141616,,,,,,,no,,,,,GEO,SRA422927,,public,D19FA2676EA2A3FDD5C13BFA548C0E20,AF25822B063C126FD5E7F5914D3528E0
SRR3472002,07/09/2016 16:09,03/05/2016 10:43,35428307,3578259007,0,101,1172,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472002,SRX1739360,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419566,SAMN04933154,simple,9606,Homo sapiens,GSM2141617,,,,,,,no,,,,,GEO,SRA422927,,public,7D9BEDBF80803986CA70CE38EC673A55,49BB2C08DA14352B234C55E5DCFDA3CA
SRR3472003,07/09/2016 16:09,03/05/2016 10:44,34671783,3501850083,0,101,1137,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472003,SRX1739361,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419567,SAMN04933155,simple,9606,Homo sapiens,GSM2141618,,,,,,,no,,,,,GEO,SRA422927,,public,90A3A93FD71E7FE439EBE072E1BEFB78,04AC9E3D570A92657502B9072A794FFE
SRR3472004,07/09/2016 16:09,03/05/2016 10:55,36219750,3658194750,0,101,1569,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472004,SRX1739362,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419568,SAMN04933156,simple,9606,Homo sapiens,GSM2141619,,,,,,,no,,,,,GEO,SRA422927,,public,C71BBF758B7AFC9B0F4DE58E635B6A37,362EC944F899F343F8A0AEC8DD9CF76E
SRR3472005,07/09/2016 16:09,03/05/2016 10:46,32548904,3287439304,0,101,1404,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472005,SRX1739363,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419569,SAMN04933157,simple,9606,Homo sapiens,GSM2141620,,,,,,,no,,,,,GEO,SRA422927,,public,772CD00BB3F69D88F4E4C5D1D14F754B,7692150191166A577B63908401802B5A
SRR3472006,07/09/2016 16:09,03/05/2016 10:49,38765980,3915363980,0,101,1669,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472006,SRX1739364,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419570,SAMN04933158,simple,9606,Homo sapiens,GSM2141621,,,,,,,no,,,,,GEO,SRA422927,,public,99AB75EDBC3CDC54BAD55673C4CE5386,1D926EE655D2302F7FD93F2DC8FF72AC
SRR3472007,07/09/2016 16:09,03/05/2016 10:48,35377929,3573170829,0,101,1133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472007,SRX1739365,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419572,SAMN04933159,simple,9606,Homo sapiens,GSM2141622,,,,,,,no,,,,,GEO,SRA422927,,public,9AC2B9B0ACD6913F99BAA62D16392FDC,C25D4BE804DA87F67A2F51B39C89B956
SRR3472008,07/09/2016 16:09,03/05/2016 10:45,32727326,3305459926,0,101,1069,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472008,SRX1739366,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419571,SAMN04933160,simple,9606,Homo sapiens,GSM2141623,,,,,,,no,,,,,GEO,SRA422927,,public,27FAD3072E86DC337D49A0624450A382,966A3D8A051A396B3F31A7BF1DDC3535
SRR3472009,07/09/2016 16:09,03/05/2016 10:51,36605381,3697143481,0,101,1183,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472009,SRX1739367,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419574,SAMN04933161,simple,9606,Homo sapiens,GSM2141624,,,,,,,no,,,,,GEO,SRA422927,,public,46A10816E765469983A721E72EBCBF50,EA0025A7C04A9AF9C081584AFB1693B0
SRR3472010,07/09/2016 16:09,03/05/2016 10:54,35222887,3557511587,0,101,1136,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472010,SRX1739368,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419573,SAMN04933162,simple,9606,Homo sapiens,GSM2141625,,,,,,,no,,,,,GEO,SRA422927,,public,3545213EA2C298D03FA59EF93C8A5E30,A054D5D381EA2610FF15FD788238A335
SRR3472011,07/09/2016 16:09,03/05/2016 10:54,36000630,3636063630,0,101,1156,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472011,SRX1739369,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419577,SAMN04933163,simple,9606,Homo sapiens,GSM2141626,,,,,,,no,,,,,GEO,SRA422927,,public,D3E419E87DB8CE3E2817DD1CEF861461,866E66890437F13C5E8D1793C4EECF43
SRR3472012,07/09/2016 16:09,03/05/2016 10:53,33270714,3360342114,0,101,1076,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472012,SRX1739370,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419575,SAMN04933164,simple,9606,Homo sapiens,GSM2141627,,,,,,,no,,,,,GEO,SRA422927,,public,B70FDF2A41BBAC0DB0AC89EADB722929,D6C1D4361358907FC97C1063FB3F4D54
SRR3472013,07/09/2016 16:09,03/05/2016 10:45,27585651,2786150751,0,101,1207,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472013,SRX1739371,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419576,SAMN04933165,simple,9606,Homo sapiens,GSM2141628,,,,,,,no,,,,,GEO,SRA422927,,public,AF4C3CBD564218AD9B386029298927D7,56FF71CF16A1DB2840756B91519FC7EC
SRR3472014,07/09/2016 16:09,03/05/2016 10:48,36928156,3729743756,0,101,1605,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472014,SRX1739372,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419579,SAMN04933166,simple,9606,Homo sapiens,GSM2141629,,,,,,,no,,,,,GEO,SRA422927,,public,9A6F3316103CE37A1CC86BF0343108C4,A83F00723336157FFA65E29101A2FE8C
SRR3472015,07/09/2016 16:09,03/05/2016 10:50,31285439,3159829339,0,101,1354,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472015,SRX1739373,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419578,SAMN04933167,simple,9606,Homo sapiens,GSM2141630,,,,,,,no,,,,,GEO,SRA422927,,public,33946BF01A055D05AB7254E8FB6009B0,67039BF2FD5665F29AD366F258D67FAD
SRR3472016,07/09/2016 16:09,03/05/2016 10:56,39858568,4025715368,0,101,1377,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472016,SRX1739374,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419580,SAMN04933168,simple,9606,Homo sapiens,GSM2141631,,,,,,,no,,,,,GEO,SRA422927,,public,8BDA2AA3C9A1F98FDB35084013140408,1D8873218C38273C9BCA8614A0FF5A98
SRR3472017,07/09/2016 16:09,03/05/2016 10:55,37937115,3831648615,0,101,1308,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472017,SRX1739375,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419581,SAMN04933169,simple,9606,Homo sapiens,GSM2141632,,,,,,,no,,,,,GEO,SRA422927,,public,78EBAF2DAE677D5FE2D275B291628669,BC08BC20ED96E9C8AFD948EA1C84CF07
SRR3472018,07/09/2016 16:09,03/05/2016 11:07,39468503,3986318803,0,101,1361,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472018,SRX1739376,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419583,SAMN04933170,simple,9606,Homo sapiens,GSM2141633,,,,,,,no,,,,,GEO,SRA422927,,public,9454A732F42980AC343F663D4FA29ECB,E6D09E7F9D92E5E4D40B977E3C09E6B1
SRR3472019,07/09/2016 16:09,03/05/2016 10:47,33980529,3432033429,0,101,1088,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472019,SRX1739377,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419584,SAMN04933171,simple,9606,Homo sapiens,GSM2141634,,,,,,,no,,,,,GEO,SRA422927,,public,20EB12663762EAAFEE17C87BBEF50C14,BB93369AC663E6A9D638C92B3639C44C
SRR3472020,07/09/2016 16:09,03/05/2016 10:46,30846999,3115546899,0,101,993,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472020,SRX1739378,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419582,SAMN04933172,simple,9606,Homo sapiens,GSM2141635,,,,,,,no,,,,,GEO,SRA422927,,public,89CF264B0B34A9C4FE2055F66E9CA1F1,37932D1F191BFF518EA1C26EC052D312
SRR3472021,07/09/2016 16:09,03/05/2016 10:54,33771134,3410884534,0,101,1082,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472021,SRX1739379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419585,SAMN04933173,simple,9606,Homo sapiens,GSM2141636,,,,,,,no,,,,,GEO,SRA422927,,public,15A24FD8244F8E9A779E306E32DAAA32,D503F2F0F317B13926BD1A6F7A02A8F2
SRR3472022,07/09/2016 16:09,03/05/2016 10:57,33563763,3389940063,0,101,1135,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3472022,SRX1739380,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419586,SAMN04933174,simple,9606,Homo sapiens,GSM2141637,,,,,,,no,,,,,GEO,SRA422927,,public,CB1ACD7021A8B15C7176AC9B35797F14,C0A2546696E2D27410B1089FB0BBBE22
SRR3472023,07/09/2016 16:09,03/05/2016 10:58,35661169,3601778069,0,101,1201,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3472023,SRX1739381,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419587,SAMN04933175,simple,9606,Homo sapiens,GSM2141638,,,,,,,no,,,,,GEO,SRA422927,,public,B1F1271AAA8E2B5FCE7FEBBF44B69B4B,F920C2EAB024A816C217B31CBF2AC340
SRR3471924,07/09/2016 16:09,03/05/2016 10:50,40148752,4055023952,0,101,1732,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471924,SRX1739282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419488,SAMN04933071,simple,9606,Homo sapiens,GSM2141539,,,,,,,no,,,,,GEO,SRA422927,,public,CE6555A82C1D96B7E607A04B422BB4C6,BD9EEB8BB96E1F9F035B69A22C10DAA5
SRR3471925,07/09/2016 16:09,03/05/2016 10:41,33732323,3406964623,0,101,1455,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471925,SRX1739283,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419489,SAMN04933072,simple,9606,Homo sapiens,GSM2141540,,,,,,,no,,,,,GEO,SRA422927,,public,F96DB383F0436A865352302955D3A2CB,403AFFC15A5CC19791BD145D76E6F2A8
SRR3471926,07/09/2016 16:09,03/05/2016 10:41,34169940,3451163940,0,101,1483,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471926,SRX1739284,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419490,SAMN04933078,simple,9606,Homo sapiens,GSM2141541,,,,,,,no,,,,,GEO,SRA422927,,public,4FF49AE426CBA09777C5094BA67E7B63,477061EEAD21E8634FBB4B4270875DC8
SRR3471927,07/09/2016 16:09,03/05/2016 10:41,36477432,3684220632,0,101,1579,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471927,SRX1739285,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419491,SAMN04933079,simple,9606,Homo sapiens,GSM2141542,,,,,,,no,,,,,GEO,SRA422927,,public,6E0B884E88975EF042BDDEA357E6ED57,8CECA9F9C7245335E9EB16F4EC6F9D1A
SRR3471928,07/09/2016 16:09,03/05/2016 10:42,38795152,3918310352,0,101,1671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471928,SRX1739286,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419492,SAMN04933080,simple,9606,Homo sapiens,GSM2141543,,,,,,,no,,,,,GEO,SRA422927,,public,0BAEBA43CB343DBF6C490DF70449CCDE,B45FCD61F171353201781E449768EB9F
SRR3471929,07/09/2016 16:09,03/05/2016 10:48,36223668,3658590468,0,101,1577,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471929,SRX1739287,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419493,SAMN04933081,simple,9606,Homo sapiens,GSM2141544,,,,,,,no,,,,,GEO,SRA422927,,public,773DC53E4E74936EEB089B1DE3B879F9,66B712F8A537837DACE9D31ADA47D25A
SRR3471930,07/09/2016 16:09,03/05/2016 10:41,28444612,2872905812,0,101,1243,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471930,SRX1739288,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419495,SAMN04933082,simple,9606,Homo sapiens,GSM2141545,,,,,,,no,,,,,GEO,SRA422927,,public,7CACF933BBF235A752A3500D2F69E66F,636F9E5F925B5B6DF2E58C771F21A94A
SRR3471931,07/09/2016 16:09,03/05/2016 10:43,44756230,4520379230,0,101,1948,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/003390/SRR3471931,SRX1739289,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419494,SAMN04933083,simple,9606,Homo sapiens,GSM2141546,,,,,,,no,,,,,GEO,SRA422927,,public,2171B28F76D851FAC74DC5BFBDD88F58,3CB75A4867D83753F80ACEAA668CA4EC
SRR3471932,07/09/2016 16:09,03/05/2016 10:41,34639156,3498554756,0,101,1529,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471932,SRX1739290,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419497,SAMN04933084,simple,9606,Homo sapiens,GSM2141547,,,,,,,no,,,,,GEO,SRA422927,,public,CFFD1BD7DE5CF3ED3A50E0E23DE2A459,BC0581B58A502A3D2F1B716E6E81A675
SRR3471933,07/09/2016 16:09,03/05/2016 10:43,38346912,3873038112,0,101,1697,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471933,SRX1739291,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419496,SAMN04933085,simple,9606,Homo sapiens,GSM2141548,,,,,,,no,,,,,GEO,SRA422927,,public,E8535847FF899DAFC9E15C4837ABDA85,B64A43AADA1ED8EE92D6335550FF5C5C
SRR3471934,07/09/2016 16:09,03/05/2016 10:41,31096178,3140713978,0,101,1380,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471934,SRX1739292,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419498,SAMN04933086,simple,9606,Homo sapiens,GSM2141549,,,,,,,no,,,,,GEO,SRA422927,,public,F5DD66480E1B88C234C1176697561974,F09B8D911DAFCF2E89F00A7ED12711B5
SRR3471935,07/09/2016 16:09,03/05/2016 10:42,35838851,3619723951,0,101,1546,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003390/SRR3471935,SRX1739293,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP074274,PRJNA320361,2,320361,SRS1419499,SAMN04933087,simple,9606,Homo sapiens,GSM2141550,,,,,,,no,,,,,GEO,SRA422927,,public,39FB5F7533C730D1D0C228E52872A090,B1B2B6E1ADBB27E860A9F4C1FC2AA997
